_id.courseId,_id.sectionId,_id.unitId,_id.user,_id.fullScr
28,1,1,14929,false
28,1,1,14932,false
28,1,1,14936,false
28,1,1,14975,false
28,1,1,14977,false
28,1,1,14979,false
28,1,1,14989,false
28,1,1,14993,false
28,1,1,14996,false
28,1,1,15000,false
28,1,1,15002,false
28,1,1,15026,false
28,1,1,15059,false
28,1,1,15062,false
28,1,1,15067,false
28,1,1,15083,false
28,1,1,15109,false
28,1,1,15123,false
28,1,1,15124,false
28,1,1,15126,false
28,1,1,15160,false
28,1,1,15169,false
28,1,1,15211,false
28,1,1,15219,false
28,1,1,15231,false
28,1,1,15247,false
28,1,1,15250,false
28,1,1,15264,false
28,1,1,15294,false
28,1,1,15297,false
28,1,1,15302,false
28,1,1,15308,false
28,1,1,15311,false
28,1,1,15316,false
28,1,1,15333,false
28,1,1,15350,false
28,1,1,15387,false
28,1,1,15408,false
28,1,1,15433,false
28,1,1,15456,false
28,1,1,15472,false
28,1,1,15473,false
28,1,1,15475,false
28,1,1,15483,false
28,1,1,15489,false
28,1,1,15517,false
28,1,1,15547,false
28,1,1,15622,false
28,1,1,15728,false
28,1,1,15827,false
28,1,1,1585,false
28,1,1,15867,false
28,1,1,15880,false
28,1,1,15926,false
28,1,1,15956,false
28,1,1,15975,false
28,1,1,16024,false
28,1,1,1629,false
28,1,1,16342,false
28,1,1,16359,false
28,1,1,16532,false
28,1,1,16544,false
28,1,1,16599,false
28,1,1,16619,false
28,1,1,16642,false
28,1,1,16694,false
28,1,1,16699,false
28,1,1,16746,false
28,1,1,16773,false
28,1,1,16829,false
28,1,1,16885,false
28,1,1,16895,false
28,1,1,16942,false
28,1,1,16956,false
28,1,1,16975,false
28,1,1,17075,false
28,1,1,17085,false
28,1,1,17118,false
28,1,1,17120,false
28,1,1,17151,false
28,1,1,17213,false
28,1,1,17286,false
28,1,1,1730,false
28,1,1,17304,false
28,1,1,17326,false
28,1,1,17327,false
28,1,1,17344,false
28,1,1,17401,false
28,1,1,17404,false
28,1,1,1749,false
28,1,1,17539,false
28,1,1,17541,false
28,1,1,17571,false
28,1,1,17682,false
28,1,1,17688,false
28,1,1,17691,false
28,1,1,17753,false
28,1,1,17788,false
28,1,1,17840,false
28,1,1,17874,false
28,1,1,17893,false
28,1,1,17906,false
28,1,1,17917,false
28,1,1,17944,false
28,1,1,17981,false
28,1,1,18,false
28,1,1,18033,false
28,1,1,18036,false
28,1,1,18041,false
28,1,1,18045,false
28,1,1,18072,false
28,1,1,18086,false
28,1,1,18110,false
28,1,1,18219,false
28,1,1,18344,false
28,1,1,18376,false
28,1,1,18411,false
28,1,1,18417,false
28,1,1,18479,false
28,1,1,18504,false
28,1,1,18505,false
28,1,1,1921,false
28,1,1,2,false
28,1,1,210,false
28,1,1,211,false
28,1,1,218,false
28,1,1,223,false
28,1,1,2312,false
28,1,1,2909,false
28,1,1,318,false
28,1,1,3295,false
28,1,1,349,false
28,1,1,359,false
28,1,1,3882,false
28,1,1,396,false
28,1,1,4759,false
28,1,1,4962,false
28,1,1,501,false
28,1,1,5259,false
28,1,1,5548,false
28,1,1,5589,false
28,1,1,5652,false
28,1,1,5761,false
28,1,1,5842,false
28,1,1,5918,false
28,1,1,5945,false
28,1,1,6000,false
28,1,1,6257,false
28,1,1,6302,false
28,1,1,6515,false
28,1,1,6669,false
28,1,1,6670,false
28,1,1,6707,false
28,1,1,6734,false
28,1,1,6809,false
28,1,1,709,false
28,1,1,7603,false
28,1,1,8077,false
28,1,1,8259,false
28,1,1,8443,false
28,1,1,9480,false
28,1,1,9696,false
28,1,1,9733,false
28,1,12,13054,true
28,1,12,13674,true
28,1,12,14373,true
28,1,12,14429,true
28,1,12,14499,true
28,1,12,14567,true
28,1,12,14804,true
28,1,12,14897,true
28,1,12,14929,true
28,1,12,15109,true
28,1,12,15231,true
28,1,12,15408,true
28,1,12,16885,true
28,1,12,17682,true
28,1,12,17981,true
28,1,12,18505,true
28,1,12,2060,true
28,1,12,223,true
28,1,12,2909,true
28,1,12,6302,true
28,1,12,8077,true
28,1,12,8443,true
28,1,12,10422,false
28,1,12,1079,false
28,1,12,11144,false
28,1,12,11614,false
28,1,12,12114,false
28,1,12,12150,false
28,1,12,13048,false
28,1,12,13566,false
28,1,12,13631,false
28,1,12,13674,false
28,1,12,1374,false
28,1,12,13793,false
28,1,12,13813,false
28,1,12,14000,false
28,1,12,14002,false
28,1,12,14027,false
28,1,12,14172,false
28,1,12,14219,false
28,1,12,14280,false
28,1,12,14282,false
28,1,12,14429,false
28,1,12,14489,false
28,1,12,14499,false
28,1,12,14567,false
28,1,12,14650,false
28,1,12,14689,false
28,1,12,14697,false
28,1,12,14824,false
28,1,12,14923,false
28,1,12,14929,false
28,1,12,14975,false
28,1,12,14977,false
28,1,12,14979,false
28,1,12,15123,false
28,1,12,15126,false
28,1,12,15211,false
28,1,12,15219,false
28,1,12,15264,false
28,1,12,15294,false
28,1,12,15324,false
28,1,12,15350,false
28,1,12,15396,false
28,1,12,15408,false
28,1,12,15473,false
28,1,12,15475,false
28,1,12,15816,false
28,1,12,1585,false
28,1,12,1629,false
28,1,12,16699,false
28,1,12,16746,false
28,1,12,16773,false
28,1,12,16885,false
28,1,12,16895,false
28,1,12,17213,false
28,1,12,17682,false
28,1,12,17981,false
28,1,12,18033,false
28,1,12,18041,false
28,1,12,18505,false
28,1,12,2,false
28,1,12,2060,false
28,1,12,218,false
28,1,12,223,false
28,1,12,305,false
28,1,12,351,false
28,1,12,501,false
28,1,12,5589,false
28,1,12,5945,false
28,1,12,6000,false
28,1,12,6302,false
28,1,12,6809,false
28,1,12,709,false
28,1,12,8077,false
28,1,12,8147,false
28,1,12,8443,false
28,1,12,9696,false
28,1,12,9733,false
28,1,14,1079,true
28,1,14,11614,true
28,1,14,11710,true
28,1,14,13054,true
28,1,14,13674,true
28,1,14,13793,true
28,1,14,14373,true
28,1,14,14429,true
28,1,14,14567,true
28,1,14,14804,true
28,1,14,14897,true
28,1,14,14929,true
28,1,14,15109,true
28,1,14,15126,true
28,1,14,15211,true
28,1,14,15396,true
28,1,14,16885,true
28,1,14,17682,true
28,1,14,17981,true
28,1,14,18505,true
28,1,14,2060,true
28,1,14,6302,true
28,1,14,8077,true
28,1,14,8147,true
28,1,14,8443,true
28,1,14,10422,false
28,1,14,1079,false
28,1,14,11144,false
28,1,14,11614,false
28,1,14,11710,false
28,1,14,11712,false
28,1,14,12114,false
28,1,14,12150,false
28,1,14,13048,false
28,1,14,13566,false
28,1,14,13674,false
28,1,14,1374,false
28,1,14,13793,false
28,1,14,14000,false
28,1,14,14002,false
28,1,14,14172,false
28,1,14,14219,false
28,1,14,14280,false
28,1,14,14282,false
28,1,14,14429,false
28,1,14,14489,false
28,1,14,14499,false
28,1,14,14535,false
28,1,14,14567,false
28,1,14,14650,false
28,1,14,14671,false
28,1,14,14697,false
28,1,14,14804,false
28,1,14,14897,false
28,1,14,14923,false
28,1,14,14929,false
28,1,14,14975,false
28,1,14,14977,false
28,1,14,14979,false
28,1,14,14989,false
28,1,14,15123,false
28,1,14,15126,false
28,1,14,15211,false
28,1,14,15219,false
28,1,14,15264,false
28,1,14,15294,false
28,1,14,15324,false
28,1,14,15473,false
28,1,14,15475,false
28,1,14,1585,false
28,1,14,16021,false
28,1,14,1629,false
28,1,14,16699,false
28,1,14,16885,false
28,1,14,16895,false
28,1,14,16955,false
28,1,14,17213,false
28,1,14,17682,false
28,1,14,17981,false
28,1,14,18041,false
28,1,14,18505,false
28,1,14,2060,false
28,1,14,223,false
28,1,14,501,false
28,1,14,5945,false
28,1,14,6000,false
28,1,14,6809,false
28,1,14,709,false
28,1,14,8077,false
28,1,14,8147,false
28,1,14,8443,false
28,1,14,9696,false
28,1,14,9733,false
28,1,6,11144,true
28,1,6,11464,true
28,1,6,11614,true
28,1,6,13054,true
28,1,6,13674,true
28,1,6,13685,true
28,1,6,1374,true
28,1,6,13777,true
28,1,6,13793,true
28,1,6,13930,true
28,1,6,14147,true
28,1,6,14190,true
28,1,6,14356,true
28,1,6,14373,true
28,1,6,14381,true
28,1,6,14551,true
28,1,6,14567,true
28,1,6,14697,true
28,1,6,14804,true
28,1,6,14897,true
28,1,6,14929,true
28,1,6,15109,true
28,1,6,15126,true
28,1,6,15231,true
28,1,6,15264,true
28,1,6,1585,true
28,1,6,16885,true
28,1,6,17296,true
28,1,6,17682,true
28,1,6,17691,true
28,1,6,17753,true
28,1,6,18036,true
28,1,6,18219,true
28,1,6,18505,true
28,1,6,223,true
28,1,6,352,true
28,1,6,6302,true
28,1,6,6515,true
28,1,6,6734,true
28,1,6,8077,true
28,1,6,10422,false
28,1,6,1079,false
28,1,6,11144,false
28,1,6,11464,false
28,1,6,12150,false
28,1,6,12615,false
28,1,6,12951,false
28,1,6,13022,false
28,1,6,13048,false
28,1,6,13131,false
28,1,6,13147,false
28,1,6,13506,false
28,1,6,13566,false
28,1,6,13578,false
28,1,6,13595,false
28,1,6,13631,false
28,1,6,13669,false
28,1,6,13674,false
28,1,6,1374,false
28,1,6,13777,false
28,1,6,13793,false
28,1,6,13813,false
28,1,6,13819,false
28,1,6,13889,false
28,1,6,13930,false
28,1,6,13980,false
28,1,6,13981,false
28,1,6,13997,false
28,1,6,14000,false
28,1,6,14002,false
28,1,6,14015,false
28,1,6,14098,false
28,1,6,14147,false
28,1,6,14163,false
28,1,6,14172,false
28,1,6,14219,false
28,1,6,14265,false
28,1,6,14280,false
28,1,6,14282,false
28,1,6,14356,false
28,1,6,14373,false
28,1,6,14381,false
28,1,6,14419,false
28,1,6,14424,false
28,1,6,14429,false
28,1,6,14473,false
28,1,6,14475,false
28,1,6,14489,false
28,1,6,14499,false
28,1,6,14525,false
28,1,6,14535,false
28,1,6,14564,false
28,1,6,14567,false
28,1,6,14579,false
28,1,6,14595,false
28,1,6,14627,false
28,1,6,14636,false
28,1,6,14650,false
28,1,6,14671,false
28,1,6,14689,false
28,1,6,14697,false
28,1,6,14716,false
28,1,6,14804,false
28,1,6,14824,false
28,1,6,14880,false
28,1,6,14897,false
28,1,6,14923,false
28,1,6,14929,false
28,1,6,14935,false
28,1,6,14975,false
28,1,6,14977,false
28,1,6,14979,false
28,1,6,14993,false
28,1,6,15059,false
28,1,6,15067,false
28,1,6,15109,false
28,1,6,15123,false
28,1,6,15124,false
28,1,6,15126,false
28,1,6,15211,false
28,1,6,15219,false
28,1,6,15231,false
28,1,6,15237,false
28,1,6,15250,false
28,1,6,15264,false
28,1,6,15294,false
28,1,6,15308,false
28,1,6,15316,false
28,1,6,15333,false
28,1,6,15350,false
28,1,6,15396,false
28,1,6,15408,false
28,1,6,15443,false
28,1,6,15473,false
28,1,6,15475,false
28,1,6,15728,false
28,1,6,15776,false
28,1,6,15806,false
28,1,6,1585,false
28,1,6,15956,false
28,1,6,1629,false
28,1,6,16359,false
28,1,6,16590,false
28,1,6,16699,false
28,1,6,16746,false
28,1,6,16829,false
28,1,6,16895,false
28,1,6,17044,false
28,1,6,17075,false
28,1,6,17104,false
28,1,6,172,false
28,1,6,17213,false
28,1,6,17247,false
28,1,6,17296,false
28,1,6,17324,false
28,1,6,17636,false
28,1,6,17682,false
28,1,6,17688,false
28,1,6,17691,false
28,1,6,17753,false
28,1,6,17944,false
28,1,6,17981,false
28,1,6,18036,false
28,1,6,18041,false
28,1,6,18150,false
28,1,6,18344,false
28,1,6,1921,false
28,1,6,210,false
28,1,6,211,false
28,1,6,218,false
28,1,6,223,false
28,1,6,2312,false
28,1,6,2798,false
28,1,6,2957,false
28,1,6,349,false
28,1,6,352,false
28,1,6,396,false
28,1,6,4962,false
28,1,6,501,false
28,1,6,5259,false
28,1,6,5652,false
28,1,6,5945,false
28,1,6,6000,false
28,1,6,6302,false
28,1,6,6515,false
28,1,6,6734,false
28,1,6,6809,false
28,1,6,709,false
28,1,6,8077,false
28,1,6,8147,false
28,1,6,8259,false
28,1,6,8443,false
28,1,6,9696,false
28,1,6,9733,false
28,1,9,13054,true
28,1,9,13147,true
28,1,9,13566,true
28,1,9,13674,true
28,1,9,1374,true
28,1,9,13793,true
28,1,9,13930,true
28,1,9,14190,true
28,1,9,14373,true
28,1,9,14381,true
28,1,9,14499,true
28,1,9,14551,true
28,1,9,14567,true
28,1,9,14804,true
28,1,9,14897,true
28,1,9,15109,true
28,1,9,15126,true
28,1,9,15231,true
28,1,9,15324,true
28,1,9,16885,true
28,1,9,17682,true
28,1,9,17753,true
28,1,9,18219,true
28,1,9,18505,true
28,1,9,223,true
28,1,9,6302,true
28,1,9,8077,true
28,1,9,10422,false
28,1,9,1079,false
28,1,9,11144,false
28,1,9,11271,false
28,1,9,11614,false
28,1,9,12,false
28,1,9,120,false
28,1,9,12114,false
28,1,9,12150,false
28,1,9,13048,false
28,1,9,13054,false
28,1,9,13147,false
28,1,9,13566,false
28,1,9,13578,false
28,1,9,13631,false
28,1,9,13685,false
28,1,9,1374,false
28,1,9,13793,false
28,1,9,13930,false
28,1,9,13981,false
28,1,9,14000,false
28,1,9,14002,false
28,1,9,14015,false
28,1,9,14172,false
28,1,9,14190,false
28,1,9,14219,false
28,1,9,14280,false
28,1,9,14282,false
28,1,9,14373,false
28,1,9,14381,false
28,1,9,14419,false
28,1,9,14429,false
28,1,9,14459,false
28,1,9,14489,false
28,1,9,14499,false
28,1,9,14525,false
28,1,9,14535,false
28,1,9,14564,false
28,1,9,14567,false
28,1,9,14650,false
28,1,9,14689,false
28,1,9,14697,false
28,1,9,14716,false
28,1,9,14804,false
28,1,9,14824,false
28,1,9,14897,false
28,1,9,14923,false
28,1,9,14929,false
28,1,9,14955,false
28,1,9,14975,false
28,1,9,14977,false
28,1,9,14979,false
28,1,9,14993,false
28,1,9,15000,false
28,1,9,15123,false
28,1,9,15126,false
28,1,9,15211,false
28,1,9,15219,false
28,1,9,15231,false
28,1,9,15250,false
28,1,9,15264,false
28,1,9,15294,false
28,1,9,15316,false
28,1,9,15324,false
28,1,9,15333,false
28,1,9,15350,false
28,1,9,15396,false
28,1,9,15408,false
28,1,9,15473,false
28,1,9,15475,false
28,1,9,15776,false
28,1,9,1585,false
28,1,9,1629,false
28,1,9,16746,false
28,1,9,16773,false
28,1,9,16829,false
28,1,9,16885,false
28,1,9,16895,false
28,1,9,17213,false
28,1,9,17682,false
28,1,9,17753,false
28,1,9,17944,false
28,1,9,17981,false
28,1,9,18041,false
28,1,9,18219,false
28,1,9,211,false
28,1,9,218,false
28,1,9,223,false
28,1,9,305,false
28,1,9,349,false
28,1,9,396,false
28,1,9,4759,false
28,1,9,501,false
28,1,9,5259,false
28,1,9,5945,false
28,1,9,6000,false
28,1,9,6302,false
28,1,9,6549,false
28,1,9,6734,false
28,1,9,6809,false
28,1,9,709,false
28,1,9,8147,false
28,1,9,8443,false
28,1,9,9328,false
28,1,9,9696,false
28,1,9,9733,false
28,2,1,13054,true
28,2,1,13674,true
28,2,1,14219,true
28,2,1,14567,true
28,2,1,14804,true
28,2,1,14897,true
28,2,1,14992,true
28,2,1,15000,true
28,2,1,15126,true
28,2,1,15396,true
28,2,1,1585,true
28,2,1,16773,true
28,2,1,16885,true
28,2,1,17682,true
28,2,1,2060,true
28,2,1,223,true
28,2,1,501,true
28,2,1,6302,true
28,2,1,8077,true
28,2,1,8147,true
28,2,1,8443,true
28,2,1,1079,false
28,2,1,11614,false
28,2,1,12114,false
28,2,1,12150,false
28,2,1,12776,false
28,2,1,13054,false
28,2,1,13470,false
28,2,1,13566,false
28,2,1,13631,false
28,2,1,13642,false
28,2,1,13674,false
28,2,1,1374,false
28,2,1,13793,false
28,2,1,13997,false
28,2,1,14000,false
28,2,1,14002,false
28,2,1,14015,false
28,2,1,14219,false
28,2,1,14282,false
28,2,1,14373,false
28,2,1,14429,false
28,2,1,14489,false
28,2,1,14535,false
28,2,1,14567,false
28,2,1,14650,false
28,2,1,14689,false
28,2,1,14697,false
28,2,1,14804,false
28,2,1,14923,false
28,2,1,14929,false
28,2,1,14975,false
28,2,1,14977,false
28,2,1,14979,false
28,2,1,14992,false
28,2,1,15000,false
28,2,1,15062,false
28,2,1,15123,false
28,2,1,15126,false
28,2,1,15219,false
28,2,1,15264,false
28,2,1,15294,false
28,2,1,15473,false
28,2,1,15475,false
28,2,1,1585,false
28,2,1,1629,false
28,2,1,16669,false
28,2,1,16699,false
28,2,1,16773,false
28,2,1,16885,false
28,2,1,16895,false
28,2,1,17152,false
28,2,1,17213,false
28,2,1,17532,false
28,2,1,17682,false
28,2,1,17981,false
28,2,1,18,false
28,2,1,18041,false
28,2,1,2060,false
28,2,1,218,false
28,2,1,223,false
28,2,1,4239,false
28,2,1,501,false
28,2,1,5259,false
28,2,1,5548,false
28,2,1,5945,false
28,2,1,6302,false
28,2,1,6809,false
28,2,1,709,false
28,2,1,8077,false
28,2,1,8147,false
28,2,1,8443,false
28,2,1,9696,false
28,2,1,9733,false
28,2,6,14373,true
28,2,6,14567,true
28,2,6,14804,true
28,2,6,14897,true
28,2,6,14929,true
28,2,6,15126,true
28,2,6,1629,true
28,2,6,6302,true
28,2,6,1079,false
28,2,6,12114,false
28,2,6,13054,false
28,2,6,13566,false
28,2,6,13631,false
28,2,6,13674,false
28,2,6,13793,false
28,2,6,14373,false
28,2,6,14489,false
28,2,6,14567,false
28,2,6,14697,false
28,2,6,14804,false
28,2,6,14923,false
28,2,6,14929,false
28,2,6,14977,false
28,2,6,14979,false
28,2,6,15123,false
28,2,6,15126,false
28,2,6,15211,false
28,2,6,15294,false
28,2,6,15316,false
28,2,6,15473,false
28,2,6,1629,false
28,2,6,16699,false
28,2,6,223,false
28,2,6,5945,false
28,2,6,6809,false
28,2,6,9696,false
28,2,6,9733,false
28,2,9,13793,true
28,2,9,14373,true
28,2,9,14804,true
28,2,9,14897,true
28,2,9,15126,true
28,2,9,6302,true
28,2,9,1079,false
28,2,9,12114,false
28,2,9,13631,false
28,2,9,13674,false
28,2,9,13793,false
28,2,9,14373,false
28,2,9,14489,false
28,2,9,14567,false
28,2,9,14650,false
28,2,9,14697,false
28,2,9,14804,false
28,2,9,14923,false
28,2,9,14929,false
28,2,9,14977,false
28,2,9,14979,false
28,2,9,15123,false
28,2,9,15126,false
28,2,9,15211,false
28,2,9,15294,false
28,2,9,15316,false
28,2,9,15473,false
28,2,9,15475,false
28,2,9,1629,false
28,2,9,16699,false
28,2,9,2,false
28,2,9,223,false
28,2,9,5945,false
28,2,9,6809,false
28,2,9,9696,false
28,2,9,9733,false
28,3,1,13674,true
28,3,1,13793,true
28,3,1,14373,true
28,3,1,14567,true
28,3,1,14804,true
28,3,1,14923,true
28,3,1,15126,true
28,3,1,1585,true
28,3,1,1629,true
28,3,1,223,true
28,3,1,6302,true
28,3,1,1079,false
28,3,1,12114,false
28,3,1,13566,false
28,3,1,13631,false
28,3,1,13674,false
28,3,1,13793,false
28,3,1,14373,false
28,3,1,14489,false
28,3,1,14567,false
28,3,1,14650,false
28,3,1,14697,false
28,3,1,14923,false
28,3,1,14929,false
28,3,1,14977,false
28,3,1,14979,false
28,3,1,15123,false
28,3,1,15126,false
28,3,1,15211,false
28,3,1,15294,false
28,3,1,15473,false
28,3,1,1585,false
28,3,1,1629,false
28,3,1,16699,false
28,3,1,18,false
28,3,1,218,false
28,3,1,223,false
28,3,1,5945,false
28,3,1,6302,false
28,3,1,6809,false
28,3,1,9696,false
28,3,1,9733,false
28,3,12,13054,true
28,3,12,13674,true
28,3,12,14373,true
28,3,12,14567,true
28,3,12,14697,true
28,3,12,14804,true
28,3,12,14897,true
28,3,12,14923,true
28,3,12,15294,true
28,3,12,1585,true
28,3,12,6302,true
28,3,12,6734,true
28,3,12,1079,false
28,3,12,12114,false
28,3,12,13017,false
28,3,12,13054,false
28,3,12,13242,false
28,3,12,13631,false
28,3,12,13674,false
28,3,12,13793,false
28,3,12,14373,false
28,3,12,14489,false
28,3,12,14567,false
28,3,12,14650,false
28,3,12,14697,false
28,3,12,14897,false
28,3,12,14923,false
28,3,12,14979,false
28,3,12,15123,false
28,3,12,15211,false
28,3,12,15294,false
